entity_id,entity_table,sid,molecule,pmid,pmcid,doi,title,v1_claimed_evidence_type,v1_grade,v1_claimed_location,v2_proposed_decision,v2_evidence_type,v2_domain_match,v2_in_scope,v2_grade,v2_confidence,v2_passage_kind,v2_grounding_verified,v2_grounding_quote,v2_reason,extractor_model,human_decision,human_curator_id,human_evidence_grade,human_note
339,offtarget_evidence,338,BTK siRNA,16091630,PMC1184219,10.1093/nar/gki762,siRNA-mediated off-target gene silencing triggered by a 7 nt complementation.,seed-mediated off-target effect,B,RESULTS > A 7 nt complementation between the original GRK4(O)/BTK(O) siRNAs and the hif-1α mRNA triggers the degradation of hif-1α mRNA; paragraph 15,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,accept,ni_jie,C,"Accept C: PubMed abstract gives a weak abstract-level signal for seed-mediated off-target effect in BTK siRNA; no full passage, so curator kept confidence limited."
340,offtarget_evidence,339,GR18-3 ASO,34994962,PMC8766371,10.1007/s40291-021-00573-z,Reduction of Off-Target Effects of Gapmer Antisense Oligonucleotides by Oligonucleotide Extension.,hybridization/mismatch off-target effect,B,Results > Comparative Analysis of Off-Target Effects; paragraph 23,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,accept,ni_jie,B,"Accept B: PubMed abstract gives a direct abstract-level signal for hybridization/mismatch off-target effect in GR18-3 ASO; no full passage, so curator kept confidence limited."
341,offtarget_evidence,340,PCSK9 siRNA,41541269,PMC12800395,10.1016/j.omtn.2025.102801,Ribofuranose-based GalNAc-conjugated siRNA enhances the liver-targeted delivery and elicits robust RNAi-mediated gene silencing.,off-target evidence,B,Results > The tissue pharmacokinetic parameters of GalNAc-siRNA conjugates in Sprague-Dawley rats; paragraph 12,reject,PK/biodistribution specificity only,False,True,NA,0.93,pmc_full_text,False,NONE,"Passage reports GalNAc-siRNA liver targeting, pharmacokinetics, liver-to-kidney ratios, and PCSK9 silencing; off-target effects are only a delivery-specificity rationale, not observed unintended off-target evidence.",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 41541269; Passage reports GalNAc-siRNA liver targeting, pharmacokinetics, liver-to-kidney ratios, and PCSK9 silencing; off-target effects are only a delivery-specificity rationale, not observed unintended off-target evidence."
342,offtarget_evidence,341,ss-siRNA,26433227,PMC4627093,10.1093/nar/gkv964,A cytoplasmic pathway for gapmer antisense oligonucleotide-mediated gene silencing in mammalian cells.,off-target evidence,B,RESULTS > Ago-2 modulates PSL-ASO function; Figure 4. caption,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,Reject: PMID 26433227 abstract/title reviewed; no clear in-scope off-target evidence endpoint is grounded for ss-siRNA.
343,offtarget_evidence,342,SOD-1,25072142,PMC4114480,10.1371/journal.pone.0101752,Defining the factors that contribute to on-target specificity of antisense oligonucleotides.,hybridization/mismatch off-target effect,B,Results > Higher order structure of the SOD-1 minigene mRNA significantly influences ASO binding; paragraph 27,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,accept,ni_jie,C,"Accept C: PubMed abstract gives a weak abstract-level signal for hybridization/mismatch off-target effect in SOD-1; no full passage, so curator kept confidence limited."
344,offtarget_evidence,343,VIR-2218,35736224,PMC9262600,10.1093/nar/gkac539,From bench to bedside: Improving the clinical safety of GalNAc-siRNA conjugates using seed-pairing destabilization.,seed-mediated off-target effect,B,RESULTS > Application of ESC+ design to improve the specificity and safety of ALN-HBV; paragraph 46,accept,seed-mediated off-target effect,True,True,A,0.94,pmc_full_text,True,"We found that the ESC+ version of ALN-HBV, named ALN-HBV02, with a single GNA substitution at position 6 of the guide strand, and without any further changes in sequence or chemistry, minimizes off-target dysregulation without compromising on-target activity.",Full-text therapeutic GalNAc-siRNA work used reporter/RNA-seq/safety studies to show seed-pairing destabilization reduces off-target dysregulation.,codex_gpt-5.5_manual_agent,accept,ni_jie,A,
345,offtarget_evidence,344,siRNA-5,29459660,PMC5818625,10.1038/s41467-018-02989-4,Selection of GalNAc-conjugated siRNAs with limited off-target-driven rat hepatotoxicity.,seed-mediated off-target effect,B,Results > siRNA off-targets are enriched for seed complementarity; paragraph 17,accept,seed-mediated transcriptome-level off-target effect,True,True,A,0.95,pmc_full_text,True,"Consistent with these data, global transcriptome profiling by RNAseq shows RISC loading-dependent downregulation of RNAs enriched for a seed match to the antisense but not the sense strand of GalNAc-siRNAs.",Full-text GalNAc-siRNA rat hepatotoxicity study connects RISC-loaded seed-match transcriptome downregulation to observed off-target toxicity.,codex_gpt-5.5_manual_agent,accept,ni_jie,A,
346,offtarget_evidence,345,LNA-PS ASO,26338776,PMC4605310,10.1093/nar/gkv857,In silico and in vitro evaluation of exonic and intronic off-target effects form a critical element of therapeutic ASO gapmer optimization.,hybridization/mismatch off-target effect,B,RESULTS > Intronic regions are markedly more susceptible to ASO-silencing than exonic sequence; paragraph 24,accept,hybridization/mismatch off-target effect,True,True,A,0.93,pmc_full_text,True,We demonstrate in vitro mRNA and protein knockdown of off-targets with a wide range of mismatch (MM) and gap patterns.,Full-text therapeutic ASO gapmer optimization experimentally confirms mismatch/gap-pattern off-target mRNA and protein knockdown.,codex_gpt-5.5_manual_agent,accept,ni_jie,A,
347,offtarget_evidence,346,SCR ASO,24440078,PMC3943878manuscript-id: NIHMS552459,10.1016/j.chembiol.2013.12.007,Detection of miRNA expression in intact cells using activatable sensor oligonucleotides.,seed-mediated off-target effect,B,Results; paragraph 7,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,Reject: PMID 24440078 abstract/title reviewed; no clear in-scope seed-mediated off-target effect endpoint is grounded for SCR ASO.
348,offtarget_evidence,347,siRNA-604,19815667,PMC2794185,10.1093/nar/gkp835,Profiling of mismatch discrimination in RNAi enabled rational design of allele-specific siRNAs.,hybridization/mismatch off-target effect,B,RESULTS > Rational design of allele-specific siRNA using the mismatch discrimination model as a guide; paragraph 20,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,accept,ni_jie,C,"Accept C: PubMed abstract gives a weak abstract-level signal for hybridization/mismatch off-target effect in siRNA-604; no full passage, so curator kept confidence limited."
349,offtarget_evidence,348,DCA-siRNA,41634015,PMC12976281,10.1038/s41467-026-68993-1,Intradermal delivery of lipophilic siRNAs enables prolonged skin retention and sustained gene silencing in a porcine model.,hybridization/mismatch off-target effect,B,"Results > Intradermal administration of conjugated JAK13033 siRNAs in pigs demonstrates durable skin retention for at least 2 months, minimal systemic exposure, and a favorable safety profile; paragraph 12",reject,PK/biodistribution and safety only,False,True,NA,0.95,pmc_full_text,False,NONE,"Passage reports intradermal siRNA skin retention, systemic exposure, hematology, and safety parameters; it does not present observed hybridization-, seed-, or transcriptome-level unintended off-target evidence.",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 41634015; Passage reports intradermal siRNA skin retention, systemic exposure, hematology, and safety parameters; it does not present observed hybridization-, seed-, or transcriptome-level unintended off-target evidence."
350,offtarget_evidence,349,THP-1,41898774,PMC13026121,10.3390/ijms27062915,Functional siRNA Delivery via Jet Nebulization: Proof-of-Concept IL-1ß Silencing in Macrophage-like THP-1 Cells.,seed-mediated off-target effect,B,2. Results > 2.1. Design of siRNAs Targeting IL-1β and Evaluation of Silencing Efficiency; paragraph 7,reject,proof-of-concept on-target silencing only,False,False,NA,0.94,pmc_full_text,False,NONE,Passage designs and tests IL-1beta siRNAs for delivery and on-target knockdown in THP-1 cells; no observed unintended seed-mediated off-target evidence is provided.,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 41898774; Passage designs and tests IL-1beta siRNAs for delivery and on-target knockdown in THP-1 cells; no observed unintended seed-mediated off-target evidence is provided.
351,offtarget_evidence,350,siVIM-270,41467115,PMC12744844,10.1016/j.omtn.2025.102693,An siRMSD parameter of structural distortion induced by chemical modification is predictive of the off-target effect of siRNA.,seed-mediated off-target effect,B,Results > RNAi and off-target activities of siRNAs with chemical modifications; paragraph 10,accept,seed-mediated off-target effect,True,True,A,0.95,pmc_full_text,True,The effects on off-target genes were validated by microarray and RT-qPCR analyses.,"Full-text reporter, microarray, and RT-qPCR assays measured endogenous seed-dependent off-target effects of chemically modified siRNAs.",codex_gpt-5.5_manual_agent,accept,ni_jie,A,
352,offtarget_evidence,351,RAB18,39380712,PMC11458997,10.1016/j.omtn.2024.102335,RAB18 regulates extrahepatic siRNA-mediated gene silencing efficacy.,transcriptome-level off-target effect,B,Results > Knocking down Rab18 in mouse liver enhances the target gene silencing effect of GalNAc-HPRT1 siRNA; paragraph 9,reject,mechanistic lab knockdown/transcriptomics,False,False,NA,0.90,pmc_full_text,False,NONE,"Passage uses Rab18 siRNA and CRISPR-derived models to study regulation of siRNA-mediated silencing; RNA-seq changes are Rab18 biology/trigger-selection context, not therapeutic oligo off-target safety evidence.",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 39380712; Passage uses Rab18 siRNA and CRISPR-derived models to study regulation of siRNA-mediated silencing; RNA-seq changes are Rab18 biology/trigger-selection context, not therapeutic oligo off-target safety evidence."
353,offtarget_evidence,352,SOD1,38979291,PMC11230209,10.1101/2024.06.20.599943,RNAi-mediated silencing of SOD1 profoundly extends survival and functional outcomes in ALS mice.,hybridization/mismatch off-target effect,B,RESULTS > Chemical optimization of di-siRNASOD_123 improves compound durability.; paragraph 20,reject,on-target cross-species mismatch/efficacy,False,True,NA,0.90,pmc_full_text,False,NONE,"Passage describes therapeutic SOD1 siRNA efficacy and tolerated mismatch to the intended NHP SOD1 target; this is on-target cross-reactivity, not unintended off-target evidence.",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 38979291; Passage describes therapeutic SOD1 siRNA efficacy and tolerated mismatch to the intended NHP SOD1 target; this is on-target cross-reactivity, not unintended off-target evidence."
354,offtarget_evidence,353,STAT3,38549376,PMC11184339,10.1016/j.ymthe.2024.03.035,RNAi mediated silencing of STAT3/PD-L1 in tumor-associated immune cells induces robust anti-tumor effects in immunotherapy resistant tumors.,hybridization/mismatch off-target effect,B,Results > RNAi-lipid conjugates mediate target mRNA silencing in the TME; paragraph 9,reject,on-target tumor efficacy,False,True,NA,0.94,pmc_full_text,False,NONE,"Passage reports RNAi-mediated silencing of STAT3/PD-L1 and anti-tumor effects; the captured evidence is on-target efficacy, not observed unintended off-target effects.",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 38549376; Passage reports RNAi-mediated silencing of STAT3/PD-L1 and anti-tumor effects; the captured evidence is on-target efficacy, not observed unintended off-target effects."
355,offtarget_evidence,354,DM1,37200862,PMC10185704,10.1016/j.omtn.2023.04.010,Block or degrade? Balancing on- and off-target effects of antisense strategies against transcripts with expanded triplet repeats in DM1.,transcriptome-level off-target effect,B,Results > The repeat-blocking ASO and both gapmers lead to downregulation of DMPK RNA; paragraph 8,accept,transcriptome-level off-target effect,True,True,A,0.92,pmc_full_text,True,"by performing RNA sequencing (RNA-seq) for cells after ASO treatment, we assessed both on- and off-target effects of the ASOs on a transcriptome-wide level.",Full-text DM1 ASO study used RNA-seq after ASO treatment to assess on- and off-target transcriptome effects.,codex_gpt-5.5_manual_agent,accept,ni_jie,A,
356,offtarget_evidence,355,199-401,37315786,PMC10362152,10.1016/j.jbc.2023.104916,Disruption of Golgi markers by two RILP-directed shRNAs in neurons: A new role for RILP or a neuron-specific off-target phenotype?,seed-mediated off-target effect,B,Results > Two published sh plasmids targeting rat RILP give different phenotypes with respect to NSG2 degradation; paragraph 5,reject,shRNA excluded,False,False,NA,0.98,pmc_full_text,False,NONE,Passage concerns RILP-directed shRNAs and an off-target phenotype in neurons; shRNA is explicitly excluded by the v2 contract.,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 37315786; Passage concerns RILP-directed shRNAs and an off-target phenotype in neurons; shRNA is explicitly excluded by the v2 contract.
