pmid,source_type,reuse_category,license_status,priority,query_label,score,title,journal,publication_year
34336758,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Mycobacterium avium ssp. paratuberculosis in the Food Supply: A Public Health Issue.,Front Public Health,2021
34335601,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Administration of Multivalent Influenza Virus Recombinant Hemagglutinin Vaccine in Combination-Adjuvant Elicits Broad Reactivity Beyond the Vaccine Components.,Front Immunol,2021
34331779,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,"Hepatic Mitochondrial SAB Deletion or Knockdown Alleviates Diet-Induced Metabolic Syndrome, Steatohepatitis, and Hepatic Fibrosis.",Hepatology,2021
34331650,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026,0,"Ameliorative mechanisms of turmeric-extracted curcumin on arsenic (As)-induced biochemical alterations, oxidative damage, and impaired organ functions in rats.",Environ Sci Pollut Res Int,2021
34330825,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Fli1(+) cells transcriptional analysis reveals an Lmo2-Prdm16 axis in angiogenesis.,Proc Natl Acad Sci U S A,2021
34329705,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,"Biochemical, crystallographic and biophysical characterization of histidine triad nucleotide-binding protein 2 with different ligands including a non-hydrolyzable analog of Ap4A.",Biochim Biophys Acta Gen Subj,2021
34326976,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026,0,Application of Microfluidics in Immunoassay: Recent Advancements.,J Healthc Eng,2021
34310607,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Dipeptidyl peptidase III as a DNA marker to investigate epidemiology and taxonomy of Old World Leishmania species.,PLoS Negl Trop Dis,2021
34305931,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026,0,An Unbiased Machine Learning Exploration Reveals Gene Sets Predictive of Allograft Tolerance After Kidney Transplantation.,Front Immunol,2021
34299506,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,The Recognition of and Reactions to Nucleic Acid Nanoparticles by Human Immune Cells.,Molecules,2021
34298537,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,A SERS-LFA biosensor combined with aptamer recognition for simultaneous detection of thrombin and PDGF-BB in prostate cancer plasma.,Nanotechnology,2021
34296814,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026,0,A Cyanine-Mediated Self-Assembly System for the Construction of a Two-in-One Nanodrug.,Angew Chem Int Ed Engl,2021
34294343,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Chitosan grafted butein: A metal-free transducer for electrochemical genosensing of exosomal CD24.,Carbohydr Polym,2021
34293228,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Controlling Coagulation in Blood with Red Light.,Angew Chem Int Ed Engl,2021
34288499,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Synthesis and Antimicrobial Evaluation of Bis-morpholine Triazine Quaternary Ammonium Salts.,ChemMedChem,2021
34288395,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,MicroRNAs in blood act as biomarkers of colorectal cancer and indicate potential therapeutic targets.,Mol Oncol,2021
34283846,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,DNA microarray analysis of Staphylococcus aureus from Nigeria and South Africa.,PLoS One,2021
34270267,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Construction of Aptamer-Based Molecular Beacons with Varied Blocked Structures and Targeted Detection of Thrombin.,Langmuir,2021
34262898,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Selective Anti-melanoma Effect of Phosphothioated Aptamer Encapsulated by Neutral Cytidinyl/Cationic Lipids.,Front Cell Dev Biol,2021
34261380,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Volanesorsen for treatment of familial chylomicronemia syndrome.,Expert Rev Cardiovasc Ther,2021
34258818,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,"A molecular hybrid comprising AS1411 and PDGF-BB aptamer, cholesterol, and doxorubicin for inhibiting proliferation of SW480 cells.",J Mol Recognit,2021
34251414,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Phase 3 randomized trial of chemotherapy with or without oblimersen in older AML patients: CALGB 10201 (Alliance).,Blood Adv,2021
34237402,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026,0,Detection of hydrocarbon-degrading bacteria on deepwater corals of the northeast Atlantic using CARD-FISH.,J Microbiol Methods,2021
34231920,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026,0,Selecting disease-modifying medications in 5q spinal muscular atrophy.,Muscle Nerve,2021
34225873,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Tailoring chemical compositions of biodegradable mesoporous organosilica nanoparticles for controlled slow release of chemotherapeutic drug.,Mater Sci Eng C Mater Biol Appl,2021
34215069,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Photoelectrochemical aptasensing for thrombin based on exonuclease III-assisted recycling signal amplification and nanoceria enzymatic strategy.,Talanta,2021
34215049,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Electrochemiluminescence aptasensor for lincomycin antigen detection by using a SnO(2)/chitosan/g-C(3)N(4) nanocomposite.,Talanta,2021
34214617,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,The knockdown efficiency of telomere associated genes with specific methodology in a zebrafish cell line.,Biochimie,2021
34206297,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Targeting Telomere Biology in Acute Lymphoblastic Leukemia.,Int J Mol Sci,2021
34202605,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Transcription-Based Amplified Colorimetric Thrombin Sensor Using Non-Crosslinking Aggregation of DNA-Modified Gold Nanoparticles.,Sensors (Basel),2021
34191381,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Immune status of decidual macrophages is dependent on the CCL2/CCR2/JAK2 pathway during early pregnancy.,Am J Reprod Immunol,2021
34186297,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,A morpholino hydrazone-based lysosome-targeting fluorescent probe with fast response and high sensitivity for imaging peroxynitrite in living cells.,Spectrochim Acta A Mol Biomol Spectrosc,2021
34181634,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Casimersen (Amondys 45) for Duchenne muscular dystrophy.,Med Lett Drugs Ther,2021
34180420,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026,0,Exon-Skipping in Duchenne Muscular Dystrophy.,J Neuromuscul Dis,2021
34175647,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026,0,A novel liquid crystal-based aptasensor for ultra-low detection of ochratoxin a using a π-shaped DNA structure: Promising for future on-site detection test strips.,Biosens Bioelectron,2021
34175043,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026,0,Gene editing and modulation for Duchenne muscular dystrophy.,Prog Mol Biol Transl Sci,2021
34172145,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026,0,A competitive colorimetric aptasensor transduced by hybridization chain reaction-facilitated catalysis of AuNPs nanozyme for highly sensitive detection of saxitoxin.,Anal Chim Acta,2021
34159305,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026,0,Novel vectors and approaches for gene therapy in liver diseases.,JHEP Rep,2021
34155518,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Genetic compensation for cilia defects in cep290 mutants by upregulation of cilia-associated small GTPases.,J Cell Sci,2021
34153276,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Angiopoietin-like proteins in atherosclerosis.,Clin Chim Acta,2021
34153146,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026,0,Ferredoxin 1 is downregulated by the accumulation of abscisic acid in an ABI5-dependent manner to facilitate rice stripe virus infection in Nicotiana benthamiana and rice.,Plant J,2021
34147573,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026,0,Down-regulation of TNF-α via macrophage-targeted RNAi system for the treatment of acute inflammatory sepsis.,J Control Release,2021
34146170,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,galnac_conjugate_clinical_safety_2020_2026,0,The Role of RNA-Targeted Therapeutics to Reduce ASCVD Risk: What Have We Learned Recently?,Curr Atheroscler Rep,2021
34145432,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_drug_discovery_safety_review_2020_2026,0,Noncoding RNA therapeutics - challenges and potential solutions.,Nat Rev Drug Discov,2021
34142629,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Factor XII(a) inhibitors: a review of the patent literature.,Expert Opin Ther Pat,2021
34135899,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Effect of CpG Depletion of Vector Genome on CD8(+) T Cell Responses in AAV Gene Therapy.,Front Immunol,2021
34134456,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Genotyping of Human Platelet Antigen-1 to -5 and -15 by Polymerase Chain Reaction with Sequence-specific Primers (PCR-SSP) and Real-time PCR in Azeri Blood Donors.,Iran J Allergy Asthma Immunol,2021
34120909,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026,0,Open-Label Evaluation of Eteplirsen in Patients with Duchenne Muscular Dystrophy Amenable to Exon 51 Skipping: PROMOVI Trial.,J Neuromuscul Dis,2021
34114496,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Renovating Healthcare Facility Maintenance Planning: A Case Study From Walter Reed National Military Medical Center (WRNMMC).,HERD,2021
34114084,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026,0,A DNA microarray for the authentication of giant tiger prawn (Penaeus monodon) and whiteleg shrimp (Penaeus (Litopenaeus) vannamei): a proof-of-principle.,Anal Bioanal Chem,2021
34112319,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,AntimiR-132 Attenuates Myocardial Hypertrophy in an Animal Model of Percutaneous Aortic Constriction.,J Am Coll Cardiol,2021
34107681,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Profiling and Regulating Proteins That Adsorb to DNA Materials in Human Serum.,Anal Chem,2021
34106387,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,ASO Author Reflections: Prognostic Role of a Coagulation Index for Patients with Esophageal Squamous Cell Cancer.,Ann Surg Oncol,2021
34097287,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026,0,Restoring Protein Expression in Neuromuscular Conditions: A Review Assessing the Current State of Exon Skipping/Inclusion and Gene Therapies for Duchenne Muscular Dystrophy and Spinal Muscular Atrophy.,BioDrugs,2021
