source_key,pmid,source_type,reuse_category,license_status,priority,notes
pubmed_discovery_39963903,39963903,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026; score=3; Epitranscriptome-Mediated Regulation of Neuronal Translation.
pubmed_discovery_39924738,39924738,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026; score=3; Co-Delivery of Multiple Toll-Like Receptor Agonists and Avian Influenza Hemagglutinin on Protein Nanoparticles Enhances Vaccine Immunogenicity and Efficacy.
pubmed_discovery_39798433,39798433,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026; score=3; Immunogenicity in mice and non-human primates of an Advax-CpG55.2-adjuvanted recombinant hemagglutinin seasonal quadrivalent influenza vaccine.
pubmed_discovery_39045328,39045328,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026; score=3; Alternative splicing responses to salt stress in Glycyrrhiza uralensis revealed by global profiling of transcriptome RNA-seq datasets.
pubmed_discovery_38966147,38966147,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026; score=3; RNA-seq analysis reveals transcriptome reprogramming and alternative splicing during early response to salt stress in tomato root.
pubmed_discovery_38888963,38888963,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=3; Antimetastatic effect of intratumoral Treg antagonists in mice with renal cancer.
pubmed_discovery_38767870,38767870,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_offtarget_transcriptome_2023_2026; score=3; Pediatric renal transplantation: a single center experience.
pubmed_discovery_38740457,38740457,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026; score=3; Phosphorothioate-modified G-quadruplex as a signal-on dual-mode reporter for CRISPR/Cas12a-based portable detection of environmental pollutants.
pubmed_discovery_38587587,38587587,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"aso_kidney_toxicity_2020_2026; score=3; Redox homeostasis in human renal cells that had been treated with amphotericin B in combination with selected 1,3,4-thiadiazole derivatives."
pubmed_discovery_38516669,38516669,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026; score=3; Full-length transcriptome sequencing provides insights into alternative splicing under cold stress in peanut.
pubmed_discovery_36589712,36589712,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"lnp_rna_safety_toxicity_2020_2026; score=3; Formulation, inflammation, and RNA sensing impact the immunogenicity of self-amplifying RNA vaccines."
pubmed_discovery_35904033,35904033,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=3; Angiotensinogen Suppression: A New Tool to Treat Cardiovascular and Renal Disease.
pubmed_discovery_35569085,35569085,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=3; Renal Outcomes in Neonates and Infants with Transposition Physiology Undergoing Arterial Switch Procedure.
pubmed_discovery_35462990,35462990,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=3; Development of Alveolar Hemorrhage After Pfizer-BioNTech COVID-19 mRNA Vaccination in a Patient With Renal-Limited Anti-neutrophil Cytoplasmic Antibody-Associated Vasculitis: A Case Report.
pubmed_discovery_33285320,33285320,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=3; Transcriptome analysis of cadmium exposure in kidney fibroblast cells of the North Atlantic Right Whale (Eubalaena glacialis).
pubmed_discovery_32341330,32341330,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=3; Serial Peripheral Blood Gene Expression Profiling to Assess Immune Quiescence in Kidney Transplant Recipients with Stable Renal Function.
pubmed_discovery_32202774,32202774,literature_discovery,derived_annotations_only,abstract_metadata_only,core,gapmer_aso_hepatotoxicity_2020_2026; score=3; Origins of the Increased Affinity of Phosphorothioate-Modified Therapeutic Nucleic Acids for Proteins.
pubmed_discovery_42204446,42204446,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026; score=2; Comparative Colorimetric Oligonucleotide Sensing using Gold Nanoparticles and Toluidine Blue O: Insights from Representative Viral Sequences.
pubmed_discovery_42197118,42197118,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"oligo_innate_immune_tlr_2020_2026; score=2; Single-Molecule Chemistry Part II: Pathway Analysis of the Oxidation of Guanine to 8-Oxo-7,8-dihydroguanosine in an Oligonucleotide Hybrid."
pubmed_discovery_42181696,42181696,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=2; AAV9-mediated targeting of natural antisense transcript as a novel treatment for Dravet syndrome.
pubmed_discovery_42159020,42159020,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=2; [New therapies and ongoing clinical trials in Alzheimer's disease].
pubmed_discovery_42129124,42129124,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=2; Small Interfering RNA (siRNA)-Mediated Knockdown of Macrophage Migration Inhibitory Factor Transcript in Adherent and Suspension Cultures of Human Cell Lines.
pubmed_discovery_42121345,42121345,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026; score=2; AP-1-Targeting Decoy Oligonucleotides: Mechanisms and Therapeutic Potential as Modulators of Inflammatory Pathways.
pubmed_discovery_42105443,42105443,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026; score=2; Development of multiple heartcutting two-dimensional liquid chromatography with ion-pairing reversed-phase and hydrophilic interaction separations for analysis of impurities in therapeutic oligonucleotides.
pubmed_discovery_42093552,42093552,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=2; Retina-targeted siRNA delivery via exosome-liposome hybrid vesicles for AMD treatment.
pubmed_discovery_42063078,42063078,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=2; The ZIF-8 nanoplatform targeted delivery of IFI44 siRNA to suppress bladder cancer development via modulating the PI3K/AKT signaling pathway.
pubmed_discovery_42052678,42052678,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"aso_thrombocytopenia_complement_2020_2026; score=2; Impact of 2'-fluoro nucleobase modifications on CD detection, sensitivity and specificity of short oligonucleotides bound to alginate hydrogels."
pubmed_discovery_42045944,42045944,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_drug_discovery_safety_review_2020_2026; score=2; Lipid nanoparticles for bone marrow-targeted RNA therapeutics.
pubmed_discovery_42033217,42033217,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=2; Divalent siRNA for prion disease.
pubmed_discovery_41993699,41993699,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=2; Progress in siRNA therapy and delivery platforms for osteoarthritis.
pubmed_discovery_41968146,41968146,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026; score=2; Efficient genome editing with chimeric oligonucleotide-directed editing.
pubmed_discovery_41956189,41956189,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_transcriptome_2023_2026; score=2; Facilitating siRNA delivery into mammalian cells via the LDL receptor.
pubmed_discovery_41955703,41955703,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"oligo_innate_immune_tlr_2020_2026; score=2; WISP-3 enhances proinflammatory cytokine IL-1β production in rheumatoid arthritis through the FAK, JNK and AP-1 pathways."
pubmed_discovery_41935833,41935833,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=2; Endothelin-1 induces Zfp36 family RNA-binding proteins and restrains cytokine and chemokine production in reactive astrocytes.
pubmed_discovery_41913547,41913547,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=2; Oligonucleotides: Evolution of Carcinogenicity and Risk Assessment Strategy.
pubmed_discovery_41902193,41902193,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=2; Molecular Ruler Variation in Insect Dicer-2 Suggests a Structural Basis for Species-Dependent siRNA Length and Antiviral Defense Diversity.
pubmed_discovery_41867745,41867745,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=2; Divalent siRNA for prion disease.
pubmed_discovery_41859644,41859644,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026; score=2; An exosome-biomimetic photothermal nanocarrier for IGF2BP2 siRNA delivery and enhanced ferroptosis in head and neck squamous cell carcinoma.
pubmed_discovery_41832714,41832714,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Advances in siRNA-Loaded Nanocarriers: Harnessing Cutting-Edge Technologies for Precision Cancer Treatment.
pubmed_discovery_41810472,41810472,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; The evolution of lipid nanoparticles: Paving the way for next-generation nucleic acid medicines.
pubmed_discovery_41809386,41809386,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Transdermal siRNA delivery via biomineralized nanoparticle-incorporated microneedles modulates cuproptosis-ferroptosis interaction for psoriasis therapy.
pubmed_discovery_41809385,41809385,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"lnp_oligo_delivery_safety_2023_2026; score=2; Polysaccharide-functionalized gold, silver, and iron oxide nanoparticles for siRNA delivery: The role of artificial intelligence in design and optimization."
pubmed_discovery_41797405,41797405,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Lung-Accumulating Mucin 5AC Silencing by Noninflammatory Lipid Nanoparticles for Asthma Treatment.
pubmed_discovery_41792170,41792170,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Tudor domain-containing protein 9-targeting siRNA nanoparticles alleviate Pseudomonas aeruginosa lung injury in preclinical models by promoting neutrophil cuproptosis.
pubmed_discovery_41780686,41780686,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"lnp_oligo_delivery_safety_2023_2026; score=2; A functional lyoprotectant platform enables storage-stable, mucus-penetrating siRNA delivery to the lung."
pubmed_discovery_41780418,41780418,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Lipid nanoparticle-points to consider in assessing materials quality for ribonucleic acid-based therapeutics.
pubmed_discovery_41776767,41776767,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Reprogramming Lesional Macrophage Homeostasis via Interferon Regulatory Factor 5 Targeted siRNA Nanoimmunotherapy for Atherosclerosis.
pubmed_discovery_41773345,41773345,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Targeted delivery of Follistatin-like 1 siRNA via biodegradable nanoparticles attenuates bleomycin-induced pulmonary fibrosis in mice.
pubmed_discovery_41755631,41755631,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=2; Development of a competitive immunoassay platform for quantifying the oligonucleotide products of nucleotide excision repair in UV-irradiated cells.
