source_key,pmid,source_type,reuse_category,license_status,priority,notes
pubmed_discovery_41562251,41562251,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026; score=0; A Modular DNAzyme for Precise Visualization and Intervention of Alternative Splicing Isoforms in Live Cells.
pubmed_discovery_41560841,41560841,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; Design and in vitro validation of Brome mosaic -virus-like particles for gene delivery and immunomodulation of melanoma.
pubmed_discovery_41560823,41560823,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Functional nucleic acid Hydrogels: Paving the way for Next-generation bone and cartilage regeneration.
pubmed_discovery_41560791,41560791,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; Spatiotemporal delivery of multifunctional nanozymes for neuroinflammation alleviation via autophagy modulation in spinal cord injury.
pubmed_discovery_41560790,41560790,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; Hydrogels Targeting Mechanical-biological signaling transitions of interleukin-33 alleviates intervertebral-disc degeneration.
pubmed_discovery_41560785,41560785,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Interferon-stimulated gene 15 small interfering RNA-loaded polarized mesoporous silica nanocarriers remodel the immune microenvironment to ameliorate post-myocardial infarction heart failure.
pubmed_discovery_41560566,41560566,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; ACCUMULATION OF PHOTOSYSTEM ONE2 plays an essential role in chloroplast intron splicing during chloroplast biogenesis.
pubmed_discovery_41560307,41560307,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Atomic-Precision Triple-Enzyme Nanozyme Synchronizes Mitochondrial Dual-Pathway Disruption for Precision Oncology.
pubmed_discovery_41559796,41559796,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; Mislocalization of FTD3-associated mutant CHMP2B to the nucleus of human neurons due to loss of a nuclear export signal.
pubmed_discovery_41559781,41559781,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_offtarget_safety_2024_2026; score=0; Hypertriglyceridemia in chronic kidney disease: pathophysiological mechanisms, cardiovascular risk, and emerging therapeutics."
pubmed_discovery_41559728,41559728,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; CD276 immature glycosylation drives colorectal cancer aggressiveness and T cell mediated immune escape.
pubmed_discovery_41559666,41559666,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Integrating bioinformatic analyses and experimental validation of disulfidptosis-related genes and TMX4 in melanoma progression.
pubmed_discovery_41559481,41559481,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; NAT10 promotes the activation of hepatic stellate cells by modulating the TGF-β1-ac4C-COL1A1 axis.
pubmed_discovery_41559348,41559348,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; DNAJB6 as an immuno-oncogenic hub in liver hepatocellular carcinoma: multi-omic profiling reveals prognostic significance and therapeutic vulnerability.
pubmed_discovery_41558599,41558599,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; Distinct effector functions and synergy of CAR mRNA-engineered T cells and macrophages in the clearance of CD19(+) leukemia cells.
pubmed_discovery_41558443,41558443,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_rnai_safety_broad_2010_2026; score=0; Silencing the ubiquitin-protein ligases gene (E3-UBR7) alters acquisition, replication, and transmission of groundnut bud necrosis virus by Thrips palmi."
pubmed_discovery_41558278,41558278,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Exposure to 77PD quinone inhibits longevity and healthspan via affecting mitochondrial signals in Caenorhabditis elegans.
pubmed_discovery_41558114,41558114,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; SERPINA1 as a Shared Biomarker in Periodontitis and Oral Squamous Cell Carcinoma.
pubmed_discovery_41555761,41555761,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Early nodulin-like protein MtENODL29 inhibits nodule senescence in Medicago truncatula.
pubmed_discovery_41555516,41555516,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Cold adaptation mechanism in Bactrocera dorsalis (Diptera: Tephritidae) by regulating MAPK signaling and metabolic pathways.
pubmed_discovery_41555020,41555020,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; An engineered UGA suppressor tRNA gene for disease-agnostic AAV delivery.
pubmed_discovery_41554631,41554631,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Targeting ADAR1-mediated RNA editing inhibits hepatic stellate cell activation and liver fibrosis by enhancing HSC-intrinsic innate immunity.
pubmed_discovery_41554508,41554508,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; Outcome in Patients with Secundum Type Atrial Septal Defect Referred for Percutaneous or Surgical Closure: A Single-Center Experience.
pubmed_discovery_41554453,41554453,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Levistilide A from Ligusticum chuanxiong alleviates LPS-induced depression- and anxiety-like behaviors by promoting mitophagy through the SIRT3/PINK1/Parkin pathway.
pubmed_discovery_41554254,41554254,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Dynamic stiffness drives BMSC chondrogenesis viaIhh-regulated H3K18 lactylation/Rcan1axis and mitochondrial fission remodeling.
pubmed_discovery_41553228,41553228,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Chemosensory proteins-mediated immune response to Beauveria bassiana infection in Monochamus alternatus.
pubmed_discovery_41553078,41553078,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Bibliometric-Based Analysis of Global Trends and Collaborative Networks in Plant Genetic Engineering (1994-2024).
pubmed_discovery_41553065,41553065,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; OsMT2b Regulates Pollen Development and ROS Homeostasis in a Photoperiod-Dependent Manner.
pubmed_discovery_41553053,41553053,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; GPR81 Activation by Lactate Delays Inflammation Resolution in Acute Lung Injury.
pubmed_discovery_41552386,41552386,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; PPMO-based exon skipping therapy improves respiratory function in the mdx mouse model of Duchenne muscular dystrophy.
pubmed_discovery_41549840,41549840,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Synthetic polymer nanocarrier enhances dsRNA stability but not RNAi efficacy in Brassicogethes aeneus.
pubmed_discovery_41549423,41549423,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Sirtuin 1 is an endogenous NETosis inhibitor that becomes dysfunctional in diabetes.
pubmed_discovery_41549419,41549419,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Aquaporin-4 and caveolin-1 as mediators of fibrinogen-driven cerebrovascular pathology in cerebral amyloid angiopathy.
pubmed_discovery_41548834,41548834,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; TLR9-mediated activation of the NLRP3 inflammasome in Fusarium solani-induced keratitis.
pubmed_discovery_41548790,41548790,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; PSMA RNA aptamer A10-3.2 conjugated with indocyanine green for rapid intraoperative imaging and effective mild photothermal therapy of prostate cancer.
pubmed_discovery_41548474,41548474,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; RHOJ-induced chemotherapy resistance through epithelial-mesenchymal transition in drug-tolerant persister cells of head and neck cancer.
pubmed_discovery_41548376,41548376,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; PEGylated cerium oxide nanoparticles alleviate osteoarthritis progression by inhibiting chondrocyte ferroptosis and maintaining cartilage homeostasis.
pubmed_discovery_41548044,41548044,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Therapeutic Strategies to Overcome Payload Resistance of Trastuzumab Deruxtecan in HER2-Positive Cancers.
pubmed_discovery_41547223,41547223,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; Ultra-sensitive deoxynivalenol detection via SPR-enhanced ellipsometry on an electrochemically deposited nanofilm.
pubmed_discovery_41547022,41547022,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; Aptamer-regulated silver core-cuprous oxide shell nanozyme for surface-enhanced raman scattering and colorimetric dual-mode detection of kanamycin in food.
pubmed_discovery_41546959,41546959,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_offtarget_safety_2024_2026; score=0; The Pma-PABP4 gene, regulated by Pma-miR-1444, participates in Pinctada fucata gonad development."
pubmed_discovery_41546581,41546581,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Network pharmacology-based elucidation of the regulatory mechanism of Solanum lyratum (Bai Ying) against psoriasis via the IL-17A/STAT3 axis: Molecular docking and HaCaT cell validation.
pubmed_discovery_41546416,41546416,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_delivery_safety_broad_2010_2026; score=0; DNA Origami-Templated Aptamer Chiral Structures Realize Cellular Enantioselectivity.
pubmed_discovery_41546412,41546412,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; Manganese-Coordinated Polyvalent Aptameric System (COMPASS) Enables DC-Targeted mRNA/Mn(2) (+) Co-Delivery for Cancer Immunotherapy.
pubmed_discovery_41545904,41545904,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; Particulate matter 2.5 promotes bladder cancer cell migration and invasion through the crosstalk between integrin-mediated MAPK/ERK and Wnt/β-catenin pathways.
pubmed_discovery_41545631,41545631,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Identifying Crucial Genes Associated with Pyroptosis in Lupus Nephritis.
pubmed_discovery_41545595,41545595,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_offtarget_transcriptome_2023_2026; score=0; Single-cell atlas of the developing Down syndrome brain cortex.
pubmed_discovery_41545360,41545360,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Tissue-specific and sex-biased glycoproteomic landscape of Schistosoma mansoni.
pubmed_discovery_41545357,41545357,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_offtarget_transcriptome_2023_2026; score=0; Reduction of RAD23A extends lifespan and mitigates pathology in a mouse model of TDP-43 proteinopathy.
pubmed_discovery_41545126,41545126,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; Electron transfer-driven bismuth-gold nanozyme-enhanced aptamer-based lateral flow assay for simultaneous detection of aflatoxin M1 and ochratoxin A in milk.
